Value,Value_HeatPump,Value_OtherAppliances
0.28985092,0.22342795,0.041813836
0.14321673,0.16822556,0.13133049
0.09922491,0.08958553,0.1792417
0.25054443,0.26068035,0.26902336
0.21447137,0.35814607,0.11154686
0.3496076,0.1350443,0.18774027
0.33258933,0.10994998,0.21604197
0.07818581,0.040908366,0.07591265
0.049583822,0.068903215,0.12338644
0.21442354,0.23311552,0.27008238
0.12491731,0.14405039,0.29417446
0.16958448,0.3096832,0.3049278
0.30107838,0.17802449,0.20618036
0.12917513,0.12761387,0.053275857
-0.094522215,-0.14297247,0.0704267
-0.09916388,-0.13959277,0.21417508
0.21250552,0.064481005,0.3413717
-0.094648786,-0.0101769995,0.15238576
-0.0033690333,0.07991102,0.15068686
0.68702,0.53394705,0.48762274
0.61087096,0.47525942,0.38973424
0.2573011,0.27542156,0.21212374
0.33986357,0.35455108,0.31482106
0.31278086,0.41304338,0.40094241
0.2737218,0.45530525,0.42441556
0.22563511,0.42981184,0.39122793
0.23675275,0.25110614,0.12076766
0.5255665,0.5646566,0.3564789
0.36758822,0.39978063,0.344326
0.26471645,0.26736644,0.21220425
0.25056228,0.26797193,0.23629563
0.3282417,0.4110486,0.29472095
0.36015594,0.4664126,0.3033553
0.17432734,0.11275869,0.11814191
0.24604687,0.13685764,0.24163918
0.046493486,-0.10298317,0.0981702
-0.033983782,-0.12297519,0.13248071
2.8256327e-05,0.06827644,0.161529
0.004673455,0.16143507,0.26124918
0.101962246,0.31945693,0.2532741
0.35729367,0.30340335,0.20739982
0.14189132,0.15578203,0.06303163
0.3079506,0.30898112,0.21849322
0.28254616,0.45893604,0.32848316
0.11167171,0.39794064,0.36322382
0.25178856,0.55320036,0.3910723
0.2097044,0.61250776,0.337745
0.24950066,0.116793424,0.22386746
0.7017602,0.5874418,0.70504206
0.31453916,0.3860669,0.46021977
0.22776613,0.40915248,0.37222216
0.19368854,0.42315042,0.26660225
0.26257607,0.38654906,0.3372146
0.18488213,0.3733203,0.29333594
0.56747264,0.4701239,0.5003915
0.53034025,0.49518535,0.5076337
0.21875614,0.45254093,0.24474372
0.2118113,0.55439,0.2776041
0.2282483,0.47367963,0.36919633
0.34840387,0.6163753,0.4587644
0.3421958,0.56850564,0.40136006
0.31585577,0.39507774,0.2612738
0.32820034,0.26883596,0.27910203
0.8384765,0.80422264,0.65563214
0.6680348,0.85571957,0.6458105
0.5723419,0.8737472,0.55007285
0.6051284,0.968047,0.5338378
0.41307998,0.761819,0.4544122
0.64018357,0.47493237,0.5708187
0.3369182,0.34628767,0.36675665
0.1010888,0.29199773,0.09399108
0.17352143,0.3888477,0.11828088
0.29748452,0.47050536,0.28309667
0.20992798,0.43409604,0.30334553
0.19300309,0.49524307,0.4084001
0.5429646,0.486231,0.40064043
0.23995414,0.18021837,0.23642667
0.23835269,0.16393502,0.2400976
0.15866855,0.13651334,0.27899063
0.0612671,0.120682985,0.26895982
-0.08284233,-0.029840173,0.2608075
0.07345016,0.15764195,0.4176981
0.17212972,0.0020538364,0.15652137
0.12190278,-0.08049012,0.17955221
-0.08329443,-0.20028749,0.076427355
-0.14989117,-0.19069329,0.1596019
-0.07311643,0.04264328,0.1645854
-0.1401796,-0.023278689,0.2179919
-0.12070539,-0.0633591,0.26572403
0.51593924,0.49105483,0.43504143
0.43398827,0.47274923,0.44150645
0.14997065,0.18281984,0.21635926
0.1324099,0.16207182,0.24614671
0.15567735,0.18283646,0.24602327
0.12257633,0.13270263,0.23886481
0.1778082,0.123995155,0.30859783
0.69540304,0.61362463,0.6871848
0.67434156,0.6340977,0.65684694
0.7127141,0.7141494,0.70439297
0.53114694,0.5503908,0.6221991
0.4891681,0.42227694,0.49414343
0.38311517,0.27868342,0.41695276
0.34654784,0.29579836,0.46414456
0.7319049,0.6009469,0.57182723
0.6814542,0.75256824,0.6742761
0.6213523,0.72313166,0.79058754
0.45766324,0.70530844,0.6801161
0.4615001,0.7735046,0.68308586
0.39112782,0.8726476,0.43155375
0.3865253,0.9110931,0.3735639
0.040080458,-0.0925095,-0.0055005495
0.044360135,-0.1524751,0.023770029
0.19799513,0.042739753,0.16401553
0.34624612,0.27916738,0.255165
0.31288365,0.34607625,0.25682423
0.07893357,0.3423318,0.13823706
0.22125989,0.6063156,0.24388777
0.38644925,0.34784013,0.2027398
0.5099316,0.5024642,0.27101445
0.6819564,0.6200418,0.55252045
0.29397207,0.40792203,0.31825778
0.35660228,0.61990464,0.26423958
0.2559771,0.66501147,0.29767153
0.28915054,0.77081704,0.3623424
1.1635231,0.9652649,1.0586909
0.6925156,0.6428263,0.7258803
0.45797265,0.4834556,0.4887365
0.47185102,0.55350786,0.47219366
0.48481,0.6560931,0.5016931
0.2809242,0.64169466,0.4120901
0.31955677,0.67432624,0.34658986
0.4654047,0.32997242,0.4724191
0.39696473,0.33289194,0.4279168
0.013836231,0.046496905,0.16234504
0.027493877,0.053850487,0.16429262
0.008335905,0.13346946,0.3269494
0.014506698,0.15424064,0.3132137
-0.051288605,0.24706404,0.15834552
0.30057585,0.3329878,0.31985977
0.26436263,0.31973967,0.4323819
0.3123916,0.411268,0.56157964
0.6548533,0.7801746,0.82377857
0.56407267,0.7344108,0.83687276
0.4019677,0.75428164,0.6313831
0.4109025,0.89913577,0.4539006
0.59418184,0.57830095,0.5815983
0.21024287,0.30018896,0.32339028
0.35747892,0.43677256,0.3663794
0.18563938,0.40980324,0.22451217
0.45101544,0.7549765,0.33456823
0.26901975,0.68190145,0.19250517
0.27280188,0.84477186,0.26643825
0.568042,0.5048792,0.4863153
0.44154453,0.5230054,0.43393046
0.40628612,0.598226,0.36456677
0.4858572,0.71201885,0.3475911
0.43242866,0.56444085,0.24720807
0.44267595,0.623372,0.33557832
0.4291601,0.682958,0.4492303
0.6972277,0.6434809,0.59792215
0.44649914,0.49242765,0.50356644
0.53077126,0.6158375,0.5361917
0.33669668,0.5032364,0.3882322
0.790869,0.9249417,0.8151239
1.017966,1.108445,1.058861
1.0403179,1.1054945,1.165352
0.306262,0.11868887,0.20556656
0.0931379,0.05083508,0.12612388
0.4225343,0.4301998,0.38610038
0.040096827,0.13728455,0.21773475
0.08106001,0.27819297,0.254225
0.25829467,0.44319427,0.34855685
0.2685284,0.6195327,0.3702508
0.6868372,0.60581183,0.67737275
0.446478,0.47532508,0.3369696
0.26171297,0.39380252,0.13814613
0.109186366,0.36866322,0.09550088
0.1973289,0.39022738,0.21633454
0.07808195,0.39773852,0.16174366
0.028169453,0.20716792,0.30473682
0.6296178,0.59309137,0.57764226
0.6115667,0.41614616,0.6252154
0.65567523,0.46230227,0.5512
0.23866719,0.24280295,0.3272116
0.29643783,0.3278418,0.34784976
0.26886111,0.31474012,0.3612793
0.22357428,0.31409782,0.31682995
0.46989703,0.31669033,0.34532756
0.21952021,0.14630592,0.14246885
-0.0013176426,0.0399035,-0.02046031
-0.041626833,0.08390508,0.023703342
-0.061765343,0.1097309,0.15057509
-0.08980172,0.02787053,0.23605637
-0.067479864,-0.028989805,0.27763754
0.5695966,0.48210666,0.5256714
0.6511772,0.7051303,0.71488124
0.60951847,0.79478097,0.795999
0.52685046,0.7908864,0.6847216
0.52106476,0.8998768,0.5936342
0.6773302,0.92433864,0.73959476
0.5830356,0.87796366,0.47504583
0.14232258,0.0672842,-0.004313145
0.08692141,-0.008701609,0.027020507
0.26555088,0.20666718,0.08173541
0.121213354,0.17549086,0.06385335
0.2807086,0.31398237,0.17935063
0.21972528,0.2408174,0.26168832
0.21716544,0.14209531,0.42118567
0.1774391,0.14470579,0.10472738
0.2816412,0.29369128,0.25152782
0.19391695,0.42978626,0.30336672
0.16513959,0.4730664,0.44545636
0.1674613,0.6205902,0.4162996
0.11201093,0.59435964,0.27563542
0.075280294,0.5855149,0.29190776
0.6304002,0.533978,0.498686
0.19140968,0.24223,0.14341767
0.20998469,0.38425156,0.18132807
0.014009606,0.3871373,0.03524313
0.12568358,0.4646691,0.2891043
0.16513386,0.41423857,0.45423958
0.23752666,0.2545336,0.6439181
0.55688083,0.3509031,0.47076073
0.13436553,-0.010986732,0.107342936
-0.034009144,-0.15668628,0.109116994
-0.1675725,-0.23205346,0.071215875
-0.0043827295,-0.20522451,0.24102063
0.09945565,0.045584634,0.26886743
-0.13607329,-0.028387377,0.21107306
0.69041455,0.5879394,0.5622903
0.3860951,0.43866992,0.35823587
0.62818307,0.77917933,0.59491307
0.5419184,0.7579612,0.6001724
0.45998362,0.7662357,0.62883806
0.5981802,0.869581,0.603164
0.85501766,1.1932942,0.8674444
0.08320443,0.17595652,0.06299947
0.5792689,0.6190067,0.5390429
0.4380929,0.4352355,0.4319857
0.15302175,0.18881921,0.1627312
0.13687772,0.242468,0.24027538
0.33419925,0.46034652,0.2924256
0.13831104,0.5380767,0.17780545
0.27441415,0.06446475,0.124136195
0.24817935,0.14968416,0.09352936
0.11844004,0.055187773,0.14405014
0.12843946,0.13825662,0.28406957
0.26387253,0.37841564,0.27123177
0.045696206,0.23777466,0.0878992
-0.011726432,0.39450228,0.09093224
0.12947273,0.066276565,0.090972096
-0.009161804,0.04184996,0.039528638
0.32655394,0.37287292,0.30140424
0.088923104,0.17932566,0.14342877
0.1699734,0.33553994,0.2325238
0.21397623,0.5594344,0.3217435
0.19229636,0.68451095,0.1669283
0.54279745,0.536017,0.44497305
0.48100448,0.5442318,0.4347007
0.4638864,0.5989671,0.4179767
0.51391244,0.5965067,0.53556365
0.38363913,0.590188,0.45293242
0.37260413,0.7167541,0.35480446
0.40160173,0.6894445,0.40598506
0.15746024,0.15521844,0.1181254
0.20047587,0.1413862,0.10989946
0.17840713,0.12619062,0.18659106
0.003391929,-0.042894162,0.15739796
0.078771904,-0.0043891687,0.2857472
0.07330273,0.109868154,0.2576904
0.083851725,0.070175506,0.29744646
0.48116702,0.3711548,0.44562238
0.36041105,0.234958,0.40165356
0.106863774,0.063663125,0.19513631
0.24765584,0.2503861,0.3177236
0.17415741,0.3123651,0.22935042
0.13631272,0.41486824,0.20431761
0.19183794,0.5257178,0.27776438
0.282021,0.26686996,0.23009619
0.20359737,0.28163975,0.10161763
0.32714847,0.42167345,0.2197955
0.29947948,0.40312362,0.14272399
0.42024335,0.5739354,0.19813353
0.1536938,0.46457267,0.1979075
0.13018557,0.57586837,0.31188396
0.5103675,0.39859587,0.45599064
0.97052556,0.8596913,0.92169684
0.66619295,0.7990584,0.6294587
0.48726743,0.6128779,0.4572393
0.5150093,0.70671326,0.41796836
0.5284464,0.83271366,0.3695852
0.5104182,0.7977383,0.28512424
0.093382746,0.09602558,0.057593733
0.028309047,0.026020514,0.028302617
0.18040633,0.20534083,0.1758953
0.1782456,0.22479078,0.21436468
0.105409406,0.3002653,0.153843
0.22952479,0.55910814,0.22087823
0.3681976,0.6946713,0.3276984
0.78861785,0.641323,0.76897854
0.443671,0.34583992,0.543523
0.39295188,0.24001199,0.3955188
0.1796248,0.116783366,0.29844305
0.18179551,0.21742058,0.41982624
0.40406805,0.56805086,0.48249564
0.10669576,0.39660186,0.32207948
0.7490916,0.43170768,0.43233177
0.87879884,0.57029825,0.6358895
0.7457997,0.553465,0.6048751
0.55867755,0.4996739,0.46295342
0.42279845,0.61294085,0.3442231
0.45955372,0.68710136,0.44542867
0.5197456,0.6882316,0.5164514
0.84517026,0.67828035,0.7748596
0.44439986,0.47542912,0.55208737
0.40974653,0.47695443,0.4021077
0.23298293,0.4170329,0.33116797
0.4728323,0.63081515,0.44588658
0.32992935,0.55738413,0.27537054
0.27793396,0.54887086,0.17220895
0.2305285,0.14689806,0.13028245
0.13661532,0.17896937,0.19845626
0.05184207,0.14738908,0.1780391
0.011138344,0.1093838,0.16300234
0.15240616,0.30977017,0.1549955
0.048790984,0.32203004,0.11025772
0.14528489,0.44842082,0.27888644
0.27415845,0.12804818,0.1885657
0.07278502,0.0017278139,0.14197966
0.047400445,0.022665022,0.2257498
0.1875492,0.1389818,0.33116177
0.13401327,0.17603433,0.2513784
0.23445675,0.28716257,0.24782458
0.21929395,0.3854947,0.15573184
0.65037453,0.5908773,0.61733276
0.44818276,0.45423365,0.48835495
0.4602632,0.5257211,0.3978499
0.46523422,0.5893368,0.43414184
0.47730672,0.69026476,0.3934579
0.42933798,0.7653258,0.38265094
0.40111202,0.78032887,0.23430008
0.23770729,0.1745592,0.17993066
0.20557398,0.20486021,0.15082785
0.36401707,0.29939485,0.17532952
0.29762378,0.43185142,0.2601235
0.055427007,0.35302177,0.17391726
0.0799254,0.42367607,0.23348075
0.08510194,0.4084951,0.25893894
0.5631758,0.58729005,0.5322848
0.34218386,0.42493457,0.3197387
0.18554774,0.30568767,0.15695274
0.2022008,0.38365996,0.2032722
0.249863,0.49206638,0.2930973
0.21290675,0.477304,0.28777727
0.21890765,0.47982493,0.32751393
0.51265925,0.2639345,0.3173234
0.5228444,0.2813599,0.3630012
0.5028562,0.45257306,0.49125394
0.6064259,0.6299586,0.59732234
0.2666083,0.39066148,0.41089076
0.38438392,0.49451044,0.41232482
0.4303734,0.557808,0.40534976
0.77455544,0.6531584,0.5881495
0.5210145,0.431803,0.33639896
0.51000375,0.53093064,0.30250424
0.4793837,0.5902258,0.29822448
0.5361503,0.67835355,0.33882526
0.51165503,0.6837275,0.3253325
0.4147038,0.7346039,0.37022617
0.26525515,0.23629123,0.15204474
0.12579474,0.14313446,0.0923973
0.22327429,0.34879023,0.13785118
0.15606028,0.43926108,0.16550924
0.030883819,0.37192464,0.12851141
0.10676293,0.39972967,0.1645307
0.21286267,0.5767312,0.14728425
0.2991761,0.36263016,0.30028933
0.2736671,0.2796503,0.29257572
0.26974705,0.41020286,0.29161575
0.27459055,0.5616666,0.30543134
0.22808677,0.5884091,0.20843928
0.26397297,0.6564126,0.23940282
0.27530217,0.75028765,0.23823267
0.57072586,0.43866506,0.46271673
0.6156642,0.53876746,0.6275199
0.96071863,0.8850435,0.80030054
0.5765265,0.8466059,0.6460932
0.56263345,0.87113667,0.6417801
0.56714296,0.89532983,0.57395864
0.57563794,0.92243767,0.57532376
-0.020861693,-0.10281765,0.054395236
0.056710176,-0.025293807,0.08089705
-0.08264078,-0.19427268,-0.014660312
-0.09516267,-0.25460953,0.109465696
-0.059886314,-0.18160483,0.25189695
0.025404207,0.044161256,0.31400716
-0.13931012,-0.11884766,0.21736135
0.022648424,0.07860983,0.056933686
0.30309469,0.29781103,0.2338936
0.33665705,0.33985984,0.1999299
0.2079865,0.3807338,0.10888685
0.28572005,0.5922568,0.22417632
0.18028706,0.68300915,0.17862654
0.38741136,0.8232069,0.22656508
0.9099032,0.66802764,0.80631715
0.5109354,0.3787507,0.43225506
0.61731434,0.5007582,0.5482356
0.94347596,0.853202,0.88469666
0.7526398,0.8924315,0.8804733
0.72948813,0.9358907,0.96193826
0.66988397,0.83231294,0.7228475
0.2630912,0.06763007,0.18042791
0.14412984,0.07450635,0.20864972
0.064360455,0.10186301,0.17824131
0.1663957,0.15615588,0.10926672
0.19007623,0.23102519,0.09983339
0.11887932,0.060330383,0.26036933
0.11581165,-0.081077926,0.3707234
0.69726574,0.5391394,0.6602836
0.55122167,0.41199255,0.582346
0.23478335,0.23290159,0.40356287
0.1722244,0.23425671,0.36803514
0.37209722,0.3907073,0.48859748
0.2197904,0.33862317,0.41247034
0.14360985,0.4282403,0.27233943
0.32233658,0.14097986,0.25271255
0.2755639,0.1737192,0.1831807
0.34075302,0.27963752,0.3078623
0.22739351,0.38936055,0.23652521
0.13729218,0.4741829,0.13312641
0.21747372,0.59374046,0.11968537
0.21457288,0.5886887,0.1363143
0.6255544,0.5949609,0.4398269
0.7707702,0.7912301,0.7699165
0.7545388,0.9163458,0.875029
1.0192375,1.0810646,1.1208755
0.7483344,0.9497094,0.93882686
0.8188958,1.079073,0.8455652
0.84901655,1.1356965,0.78711027
0.79306483,0.6412223,0.6830075
0.45767212,0.32480153,0.4041635
0.66297084,0.58389246,0.65791565
0.38001788,0.53909624,0.53022826
0.48504448,0.70477915,0.62618107
0.39298034,0.6723114,0.5956037
0.49920022,0.78197575,0.5457347
0.20918676,0.20521937,0.08998134
0.20209748,0.24047871,-0.0008371193
0.28124174,0.59572446,0.25218078
0.18355799,0.6123244,0.23016483
0.20037436,0.6437497,0.27719104
0.23953164,0.64684427,0.2920505
0.37807888,0.8988062,0.3493613
0.15890351,0.13958944,0.1935131
0.47669166,0.47618458,0.4828916
0.11352251,0.18584989,0.23159261
0.35432345,0.3788057,0.33047625
0.42129797,0.6034795,0.26259422
0.17158476,0.5678707,0.09438866
0.44076723,0.8085598,0.26876414
0.31285337,0.2251451,0.26799026
0.53317064,0.545367,0.4345415
0.31741896,0.46012396,0.18687338
0.27085018,0.4195845,0.11913977
0.26655397,0.5134786,0.16430992
0.16430566,0.43000016,0.24477401
0.2109232,0.51125216,0.34016111
0.37461358,0.2747365,0.19928047
0.40839994,0.31654966,0.30005705
0.21005061,0.27527216,0.16179982
0.2501368,0.48125505,0.20090301
0.1896925,0.5154681,0.07549996
0.17155871,0.5462483,0.0013541933
0.23879069,0.6057131,0.07703735
0.30700126,0.2430858,0.30326724
0.80037785,0.6821917,0.76775104
0.545908,0.62853736,0.5377259
0.77401376,0.83307457,0.79538506
0.69046795,0.9158457,0.83490765
0.6103252,0.7621931,0.68090314
0.72586393,0.88058954,0.6421388
0.6350224,0.49299183,0.5109718
0.5373633,0.5380044,0.39141455
0.46763098,0.56543314,0.41181353
0.10543447,0.4296118,0.18610035
0.26834443,0.5275884,0.34511873
0.34899354,0.5398848,0.28085956
0.25765982,0.48317167,0.30710483
0.49276096,0.41848084,0.4419569
0.54741037,0.44337344,0.5093376
0.53983825,0.3767417,0.5223916
0.3484429,0.24561559,0.40252927
0.37543842,0.3237907,0.47037974
0.3740188,0.38617352,0.42744705
0.40294653,0.46368533,0.40921614
0.55028397,0.32255024,0.36763853
0.8189132,0.72223413,0.69343185
0.65488315,0.6878969,0.6462381
1.0585626,1.1103915,1.2366966
0.5181535,0.7268525,0.7920155
0.54257655,0.72617424,0.66577846
0.66950405,0.88316834,0.6368509
0.40015596,0.34557477,0.30465287
0.28603306,0.26708013,0.2833785
0.21728542,0.31920117,0.22414882
0.26561278,0.532355,0.291684
0.17129344,0.5690608,0.1923309
0.2789771,0.71538615,0.24405785
0.11748593,0.71007353,0.17923394
0.5838488,0.3797617,0.5230832
0.43598366,0.29492813,0.35248816
0.37336332,0.32716116,0.4016121
0.1953499,0.25661337,0.3444128
0.16804627,0.29861358,0.3888763
0.28103995,0.49451637,0.42437136
0.31564504,0.4433943,0.3634549
0.3900474,0.34964418,0.3223125
0.4520322,0.46956253,0.34418455
0.61759615,0.78487396,0.616683
0.37808245,0.71772605,0.5509553
0.40388703,0.8221028,0.5058634
0.5469526,0.88272274,0.40386233
0.6737411,1.0944165,0.40479338
0.021827966,0.03647379,-0.00020181574
-0.122341506,-0.16898507,-0.05533368
0.06336604,0.034292996,0.17072017
-0.018752687,-0.16350734,0.20624265
-0.15156493,-0.12164759,0.14732994
-0.20469421,-0.0024463404,0.17771581
-0.08897887,0.07756879,0.26914564
-0.02320331,0.019059006,-0.0056213494
-0.10753948,-0.13113694,0.0058230516
0.043388173,-0.06613056,0.14241977
-0.0529588,-0.09014159,0.1511376
-0.14655527,-0.09141023,0.20519568
-0.1009241,-0.054803476,0.21687749
-0.05512289,0.13440618,0.25785565
0.21268117,0.20825526,0.20593321
0.06993076,0.14232208,0.17958044
0.07682243,0.19030094,0.20795074
0.049231827,0.18237561,0.2496979
0.042177748,0.14539813,0.39124015
0.035591327,0.11736837,0.3902224
0.0958096,0.10070864,0.4093288
0.22753194,0.14333642,0.07977244
0.23940495,0.19433898,0.115302294
0.22053418,0.25971824,0.25237018
0.3702117,0.5080845,0.23763368
0.2815093,0.45619002,0.27723417
0.36187962,0.582068,0.25819826
0.23098868,0.60854006,0.2212478
0.29569447,0.27418488,0.3535265
0.15084171,0.14490025,0.1620843
0.057119224,0.11643727,0.071173966
0.22356173,0.4096263,0.29962823
0.076889426,0.41464433,0.24614224
0.025393479,0.61215436,0.2215406
0.041446283,0.7119769,0.16592027
0.30966133,0.16351989,0.27687696
0.24104664,0.18348405,0.30928168
0.12477886,0.20926444,0.17142902
0.15266298,0.21370569,0.3194215
0.16655281,0.2976036,0.23491096
0.2432321,0.3071861,0.28142604
0.32398215,0.43404147,0.2639144
0.45874748,0.33954903,0.4157746
0.33276638,0.24275152,0.347798
0.2079232,0.07344683,0.28263393
0.21642584,0.18480007,0.29861417
0.32316378,0.3149983,0.3430777
0.30936602,0.36196855,0.29807726
0.24835852,0.47752196,0.27690926
0.34789854,0.23181063,0.21549846
0.4623874,0.31990466,0.3823476
0.44599137,0.47647554,0.49519902
0.34884816,0.4482581,0.444369
0.47686458,0.6482168,0.4874803
0.3068532,0.6796483,0.32248947
0.32411307,0.7040941,0.34174445
0.10366001,-0.017128939,0.01158857
0.14046827,0.091148004,0.051363766
-0.17162254,-0.16442999,-0.054541156
-0.075343266,-0.09468492,0.019408973
-0.09168599,-0.19257703,0.20050913
0.034122832,-0.16184546,0.48508966
0.13049974,-0.10836797,0.5626423
0.11103707,0.09581255,0.13316523
0.18223205,0.09280318,0.26729077
-0.031172685,-0.08128209,0.15031537
-0.031776793,0.07803953,0.21882606
0.08177656,-0.045384564,0.39560065
0.029514918,0.011735591,0.40954736
0.088556886,-0.02552926,0.39641395
0.1126787,0.03882619,-0.02207678
0.1803022,0.14251778,-0.0727961
0.0685523,0.08891359,0.13455354
0.24779022,0.25711903,0.288493
0.055305984,0.21519,0.2796432
0.028102469,0.25548515,0.33756092
0.14011995,0.32277495,0.5349249
0.7175451,0.61321723,0.577725
0.7086383,0.72458184,0.7621668
0.40817618,0.5808296,0.5152182
0.6521465,0.7507806,0.48759612
0.53456795,0.75501007,0.35359696
0.5077852,0.7464942,0.39176106
0.54010344,0.82234305,0.30999637
0.1685383,0.11152551,0.16946554
0.35419062,0.22929236,0.24549717
0.37398532,0.41432804,0.2104415
0.27213827,0.4721275,0.20324042
0.60283923,0.8634803,0.5169337
0.43297803,0.8531908,0.43578213
0.40389252,0.94231105,0.33241594
0.23346806,0.13805375,0.16611758
0.01699398,-0.023346419,0.09375196
-0.012271129,-0.1356858,0.19918507
0.011534294,-0.26848274,0.32305804
-0.052835904,-0.24602091,0.36220646
-0.063699126,-0.17537719,0.35078028
-0.18899795,-0.15583394,0.3870556
0.7018553,0.6003281,0.5914527
0.47974017,0.44607234,0.43741927
0.040280875,0.09289243,0.07515718
0.3774598,0.5323347,0.3263426
0.28278434,0.38699514,0.28199062
0.23759615,0.3875777,0.2923285
0.27941844,0.3940187,0.30283943
0.3580757,0.30381054,0.33352455
0.27101856,0.12492483,0.1939636
0.23927504,0.12092956,0.23012812
0.029257067,-0.046847686,0.1405111
0.030779213,0.12080992,0.22419533
0.07131123,0.338159,0.275813
0.034317486,0.45334795,0.22808531
0.798406,0.5992348,0.747029
1.215915,0.93257457,1.2289783
0.98887277,0.8487154,1.1622223
1.239922,1.0937986,1.388345
0.9353238,0.9224528,1.029814
0.9089259,0.941105,0.86956877
0.88657635,1.0695605,0.8622952
0.3933703,0.30389822,0.34137008
0.47244638,0.4352629,0.30669215
0.17270088,0.22858882,0.1851304
0.34844947,0.4576573,0.30255958
0.26564884,0.39657775,0.30912164
0.29521808,0.4205012,0.36710164
0.3200349,0.4706727,0.34766144
0.3848169,0.29896483,0.31024888
0.14261006,0.19003256,0.16978264
0.33882898,0.55222505,0.3762646
0.26996276,0.6639513,0.332247
0.2717306,0.65868026,0.24718492
0.36126176,0.84829664,0.2879108
0.32175553,0.8646933,0.30954024
0.37571812,0.266324,0.3004202
0.30596262,0.20806965,0.23474817
0.1853188,0.23203929,0.27198917
0.12827833,0.3359108,0.2621576
0.26715487,0.49448767,0.26628765
0.15348837,0.43118918,0.22129734
0.27937385,0.5197084,0.21250318
0.36044818,0.3675004,0.27161738
0.7453379,0.6117009,0.6213458
0.91950524,0.7729431,0.8589929
0.784907,0.8787476,0.8120865
0.70360553,0.9246694,0.73957324
0.6732145,0.98576605,0.79015267
0.5753871,0.9882686,0.6659021
1.2527502,1.0594896,1.1127659
1.0625652,0.9793786,1.1456009
0.7774857,0.7960137,0.9308011
0.9276694,1.154882,0.9050574
0.6150092,1.1518501,0.598024
0.67997885,1.2210505,0.5942673
0.65182257,1.3003877,0.6139202
0.14948663,0.11950919,0.041705556
0.72434944,0.6550639,0.5801286
0.2708958,0.41497445,0.5309438
0.25114417,0.464535,0.5000603
0.13195714,0.4609205,0.35976216
0.29130808,0.43443692,0.3768733
0.3406217,0.47639167,0.479333
0.4931929,0.4882133,0.35748237
0.2121222,0.34989575,0.16594371
0.10283503,0.34690356,0.16963452
0.16721126,0.40256786,0.19052166
0.30568334,0.5138969,0.21766745
0.3543899,0.5609932,0.18928424
0.16916507,0.40298676,0.1779286
0.25141463,0.08441353,0.14153832
0.24793562,0.08938734,0.11033449
0.1857965,-0.028287994,0.07364288
0.40334484,0.12527175,0.24439584
0.3089149,0.1799746,0.19949007
0.1285205,0.1876034,0.24094501
0.15996434,0.35311908,0.30969703
0.27017716,0.12210339,0.20026219
0.52676314,0.601289,0.418613
0.49168867,0.47258037,0.46324417
0.2841201,0.4436875,0.3984538
0.2857447,0.45712095,0.39695448
0.5724369,0.6870265,0.55410415
0.5942485,0.694788,0.4973044
0.32359797,0.23581974,0.2779909
0.13484645,0.07238941,0.20130196
-0.111231424,-0.12323179,0.08539521
-0.09435431,-0.034327246,0.08108466
-0.0659904,-0.021354856,0.103174515
-0.18613291,-0.19515476,0.11244724
-0.087620504,-0.3150257,0.24879153
0.40937576,0.31675398,0.3709506
0.38088784,0.33518645,0.4147044
0.7803812,0.72211397,0.7888846
0.5294391,0.5424696,0.5863128
0.20474449,0.25485253,0.35390046
0.40594432,0.48437792,0.48365036
0.42218536,0.4302427,0.598404
0.633247,0.5269078,0.5953459
0.22012743,0.32751328,0.2781743
0.19812006,0.30725127,0.25913087
0.19554126,0.36049992,0.3198287
0.16343975,0.44037437,0.3060453
0.14335048,0.38105392,0.28950623
0.14007866,0.52112603,0.22474813
0.5789642,0.46228752,0.52811885
0.23788771,0.14658517,0.325025
0.24058151,0.15528384,0.2731139
0.24665439,0.33109182,0.30485287
0.21720913,0.4448929,0.2787242
0.29988495,0.63596094,0.28239062
0.25172618,0.6617302,0.18620473
0.2550966,0.21137528,0.07243416
0.30510023,0.3522603,0.10398169
0.20794764,0.18554017,0.084547505
0.25713605,0.19800267,0.13505271
0.2546288,0.33729103,0.14953762
0.3178757,0.48321232,0.30874947
0.31974217,0.5779088,0.40073827
0.27654034,0.10506853,0.22170925
0.32486966,0.13633978,0.18420768
0.29590172,0.3085105,0.15706551
0.07419172,0.20492567,0.16187887
0.20226276,0.14062129,0.32602984
0.261237,0.065385126,0.42866442
0.1342724,-0.10120363,0.5169114
0.32444668,0.30617613,0.34040043
0.30429342,0.33420214,0.4150149
0.08013972,0.14137593,0.24567205
0.14439328,0.17975168,0.22129546
0.23800132,0.2199975,0.23767179
0.12071032,0.18340535,0.20858672
0.051587895,0.2282815,0.23543409
0.45776126,0.4102426,0.43196073
0.10607203,0.12748162,0.23563889
0.036173988,0.059751146,0.30689624
-0.040604286,0.10646636,0.36867604
-0.058076225,0.10464003,0.47836292
0.04571044,0.1222111,0.54513925
0.027354194,0.060026564,0.30128306
0.38597322,0.29820842,0.20617726
0.28104427,0.31111917,0.1428245
0.16228762,0.1982269,0.11874849
0.24590966,0.16314854,0.15124024
0.3012369,0.21633299,0.22850955
0.2910343,0.17685497,0.25222906
0.2204181,0.00093303807,0.29929125
0.78573185,0.63095266,0.66044885
0.7883736,0.76150596,0.8348336
0.8375933,0.91738665,1.0408192
0.7475587,0.9115559,0.93026
0.67900693,0.90369904,0.7544704
